,english,japanese,good,view,url,count,sentence
1606,adjective,形容詞,60,24589.0,https://eikaiwa.dmm.com/uknow/questions/31181/,7,False
10679,horoscope,星占い,11,4368.0,https://eikaiwa.dmm.com/uknow/questions/37738/,7,False
29874,retro,レトロ,0,778.0,https://eikaiwa.dmm.com/uknow/questions/64473/,7,False
4292,veterinarian,獣医,93,11565.0,https://eikaiwa.dmm.com/uknow/questions/40714/,7,False
13654,microbe,微生物,11,3124.0,https://eikaiwa.dmm.com/uknow/questions/30307/,7,False
3024,ryokan,「旅館」,17,15481.0,https://eikaiwa.dmm.com/uknow/questions/35871/,7,False
8003,wellequipped,設備が整っている,7,6164.0,https://eikaiwa.dmm.com/uknow/questions/38592/,7,False
20868,detox,デトックス毒だし,0,1585.0,https://eikaiwa.dmm.com/uknow/questions/50404/,7,False
11906,jacuzzi,ジェットバス,14,3775.0,https://eikaiwa.dmm.com/uknow/questions/34378/,7,False
6623,thunderstorm,雷雨,20,7575.0,https://eikaiwa.dmm.com/uknow/questions/5879/,7,False
17108,brackets,かっこ括弧,5,2210.0,https://eikaiwa.dmm.com/uknow/questions/60155/,7,False
31440,postscript,追伸,3,690.0,https://eikaiwa.dmm.com/uknow/questions/62613/,7,False
12150,newsflash,速報,19,3670.0,https://eikaiwa.dmm.com/uknow/questions/56455/,7,False
12098,acclaimed,有名,28,3696.0,https://eikaiwa.dmm.com/uknow/questions/32823/,7,False
26675,teaser,小悪魔,4,999.0,https://eikaiwa.dmm.com/uknow/questions/62149/,7,False
23430,copywriter,コピーライター,1,1290.0,https://eikaiwa.dmm.com/uknow/questions/37179/,7,False
16780,breastfeeding,授乳,3,2284.0,https://eikaiwa.dmm.com/uknow/questions/57903/,7,False
11967,stapler,ホチキス,23,3749.0,https://eikaiwa.dmm.com/uknow/questions/36878/,7,False
6179,tights,タイツ,10,8145.0,https://eikaiwa.dmm.com/uknow/questions/36724/,7,False
27052,synergy,相乗効果,1,970.0,https://eikaiwa.dmm.com/uknow/questions/60640/,6,False
8327,lookalike,そっくりさん,27,5888.0,https://eikaiwa.dmm.com/uknow/questions/17403/,6,False
32540,contraction,陣痛,0,632.0,https://eikaiwa.dmm.com/uknow/questions/64572/,6,False
4884,soggy,麺が伸びる,22,10278.0,https://eikaiwa.dmm.com/uknow/questions/14353/,6,False
205,cilantro,パクチー,145,80416.0,https://eikaiwa.dmm.com/uknow/questions/10354/,6,False
11603,pokemon,ポケモン,8,3913.0,https://eikaiwa.dmm.com/uknow/questions/52954/,6,False
35203,flexibly,機動的に,1,501.0,https://eikaiwa.dmm.com/uknow/questions/53359/,6,False
20258,emcee,司会,5,1668.0,https://eikaiwa.dmm.com/uknow/questions/54065/,6,False
3660,synonym,対義語、同義語,28,13267.0,https://eikaiwa.dmm.com/uknow/questions/15358/,6,False
2643,cleavage,胸の谷間,31,17312.0,https://eikaiwa.dmm.com/uknow/questions/13897/,6,False
27902,freckles,そばかす,1,909.0,https://eikaiwa.dmm.com/uknow/questions/44113/,6,False
18916,abbreviation,略,12,1879.0,https://eikaiwa.dmm.com/uknow/questions/50737/,6,False
12569,paperback,単行本,6,3515.0,https://eikaiwa.dmm.com/uknow/questions/5550/,6,False
9564,unfulfilled,最近欲求不満みたい。,10,4979.0,https://eikaiwa.dmm.com/uknow/questions/25808/,6,False
9001,wilt,萎える,15,5376.0,https://eikaiwa.dmm.com/uknow/questions/35884/,6,False
12407,tanabata,七夕祭り,16,3575.0,https://eikaiwa.dmm.com/uknow/questions/45379/,6,False
27133,amenities,備品,0,963.0,https://eikaiwa.dmm.com/uknow/questions/64320/,6,False
21376,godlike,かみってる,8,1521.0,https://eikaiwa.dmm.com/uknow/questions/14849/,6,False
35066,harmonious,和気あいあい,10,507.0,https://eikaiwa.dmm.com/uknow/questions/57828/,6,False
9436,gondola,スキー場のリフト,20,5080.0,https://eikaiwa.dmm.com/uknow/questions/4276/,6,False
15893,teaspoon,小さじ杯,7,2485.0,https://eikaiwa.dmm.com/uknow/questions/38638/,6,False
14687,easygoing,お気楽,6,2812.0,https://eikaiwa.dmm.com/uknow/questions/38774/,6,False
38,flaky,テキトー適当,259,168543.0,https://eikaiwa.dmm.com/uknow/questions/1736/,6,False
8116,designate,指定,7,6060.0,https://eikaiwa.dmm.com/uknow/questions/34494/,6,False
15154,dented,へっこむ,10,2682.0,https://eikaiwa.dmm.com/uknow/questions/5752/,6,False
1669,armpits,脇,20,23874.0,https://eikaiwa.dmm.com/uknow/questions/38461/,6,False
30500,cappuccino,カプチーノ,1,743.0,https://eikaiwa.dmm.com/uknow/questions/42461/,6,False
1749,drunkard,酔っ払い,38,23103.0,https://eikaiwa.dmm.com/uknow/questions/40325/,6,False
3567,resourcefulness,人間力,25,13562.0,https://eikaiwa.dmm.com/uknow/questions/3935/,6,False
34583,peninsula,半島,6,531.0,https://eikaiwa.dmm.com/uknow/questions/59020/,6,False
23170,outplayed,作戦勝ち,5,1320.0,https://eikaiwa.dmm.com/uknow/questions/9361/,6,False
31690,zeal,熱意,5,677.0,https://eikaiwa.dmm.com/uknow/questions/60297/,6,False
19900,gemini,ふたご座,6,1719.0,https://eikaiwa.dmm.com/uknow/questions/37788/,6,False
3590,brisk,フットワークが軽い,18,13499.0,https://eikaiwa.dmm.com/uknow/questions/17191/,6,False
16584,inactive,放置中,4,2331.0,https://eikaiwa.dmm.com/uknow/questions/39862/,6,False
23706,possessive,独占,5,1261.0,https://eikaiwa.dmm.com/uknow/questions/55065/,6,False
5361,pamper,恋人に甘える,16,9311.0,https://eikaiwa.dmm.com/uknow/questions/33585/,5,False
10689,detachable,取り付けられる、取り外しができる,10,4359.0,https://eikaiwa.dmm.com/uknow/questions/19781/,5,False
10386,yokai,妖怪,6,4511.0,https://eikaiwa.dmm.com/uknow/questions/54750/,5,False
9395,nuance,「ニュアンスが違う」,8,5108.0,https://eikaiwa.dmm.com/uknow/questions/29169/,5,False
26765,thermometer,体温計,4,992.0,https://eikaiwa.dmm.com/uknow/questions/55796/,5,False
20456,armchair,肘掛けイス,3,1639.0,https://eikaiwa.dmm.com/uknow/questions/7141/,5,False
32580,brassiere,ブラジャー,3,630.0,https://eikaiwa.dmm.com/uknow/questions/63716/,5,False
3866,scallops,ほたて,25,12694.0,https://eikaiwa.dmm.com/uknow/questions/36592/,5,False
13809,utilization,稼働率,2,3075.0,https://eikaiwa.dmm.com/uknow/questions/55883/,5,False
10082,highlighter,蛍光ペン,18,4669.0,https://eikaiwa.dmm.com/uknow/questions/24190/,5,False
16079,pitfall,落とし穴,9,2438.0,https://eikaiwa.dmm.com/uknow/questions/30158/,5,False
13790,indigestion,消化不良,12,3081.0,https://eikaiwa.dmm.com/uknow/questions/31112/,5,False
29517,mismatch,不一致,1,800.0,https://eikaiwa.dmm.com/uknow/questions/59704/,5,False
28970,bandana,バンダナ,3,835.0,https://eikaiwa.dmm.com/uknow/questions/59788/,5,False
22929,laziness,怠惰,1,1343.0,https://eikaiwa.dmm.com/uknow/questions/54092/,5,False
4302,sulk,「ふてくされる」,27,11544.0,https://eikaiwa.dmm.com/uknow/questions/1407/,5,False
14190,gastroenteritis,胃腸炎,3,2958.0,https://eikaiwa.dmm.com/uknow/questions/51118/,5,False
6095,proactively,積極的に,16,8271.0,https://eikaiwa.dmm.com/uknow/questions/44750/,5,False
10375,midwinter,冬至,22,4514.0,https://eikaiwa.dmm.com/uknow/questions/1930/,5,False
27244,netizen,ネット民,9,954.0,https://eikaiwa.dmm.com/uknow/questions/30005/,5,False
23095,boohoo,「うわーん」のようなオノマトペ,3,1328.0,https://eikaiwa.dmm.com/uknow/questions/44367/,5,False
8045,slouching,猫背,21,6125.0,https://eikaiwa.dmm.com/uknow/questions/40164/,5,False
13092,handrail,手すり,7,3321.0,https://eikaiwa.dmm.com/uknow/questions/47104/,5,False
6009,sneer,鼻で笑う,16,8377.0,https://eikaiwa.dmm.com/uknow/questions/3738/,5,False
19431,cauliflower,カリフラワー,1,1788.0,https://eikaiwa.dmm.com/uknow/questions/42362/,5,False
8164,booger,鼻くそ,20,6018.0,https://eikaiwa.dmm.com/uknow/questions/47353/,5,False
32090,blazer,ジャケット,6,656.0,https://eikaiwa.dmm.com/uknow/questions/57509/,5,False
8083,heaping,山盛り,8,6094.0,https://eikaiwa.dmm.com/uknow/questions/4510/,5,False
31771,headliner,真打ち登場,2,672.0,https://eikaiwa.dmm.com/uknow/questions/45673/,5,False
23066,apricot,あんず,3,1330.0,https://eikaiwa.dmm.com/uknow/questions/38182/,5,False
35985,overwrite,上書き,0,464.0,https://eikaiwa.dmm.com/uknow/questions/63226/,5,False
15629,prefabricated,プレハブ,4,2560.0,https://eikaiwa.dmm.com/uknow/questions/17119/,5,False
14421,gelatinous,ぷにょぷにょして美味しい,10,2885.0,https://eikaiwa.dmm.com/uknow/questions/25900/,5,False
4111,ophthalmology,眼科,40,12063.0,https://eikaiwa.dmm.com/uknow/questions/44062/,5,False
14353,uninterested,無関心な,15,2908.0,https://eikaiwa.dmm.com/uknow/questions/50464/,5,False
7062,hippopotamus,かば,29,7049.0,https://eikaiwa.dmm.com/uknow/questions/49657/,5,False
4679,ranches,牧場,23,10659.0,https://eikaiwa.dmm.com/uknow/questions/36601/,5,False
28606,gripe,ごちゃごちゃ言う,1,858.0,https://eikaiwa.dmm.com/uknow/questions/50458/,5,False
18298,minecraft,マインクラフト,13,1982.0,https://eikaiwa.dmm.com/uknow/questions/22722/,5,False
16960,fawn,子鹿,1,2241.0,https://eikaiwa.dmm.com/uknow/questions/42111/,5,False
5698,uncompromising,こだわりのつまった,18,8794.0,https://eikaiwa.dmm.com/uknow/questions/5698/,5,False
31758,subtraction,引き算,1,673.0,https://eikaiwa.dmm.com/uknow/questions/53479/,5,False
26744,astrology,占星術,3,993.0,https://eikaiwa.dmm.com/uknow/questions/38421/,4,False
27219,patissier,パティシエ,5,957.0,https://eikaiwa.dmm.com/uknow/questions/62491/,4,False
34559,differentiation,差別化,1,532.0,https://eikaiwa.dmm.com/uknow/questions/58854/,4,False
17453,ferment,発酵,7,2135.0,https://eikaiwa.dmm.com/uknow/questions/52169/,4,False
31817,hibiscus,ハイビスカス,2,669.0,https://eikaiwa.dmm.com/uknow/questions/47731/,4,False
9789,cardigan,カーディガン,9,4852.0,https://eikaiwa.dmm.com/uknow/questions/43472/,4,False
4030,gull,かもめ,22,12285.0,https://eikaiwa.dmm.com/uknow/questions/37054/,4,False
28335,aries,おひつじ座,2,876.0,https://eikaiwa.dmm.com/uknow/questions/37739/,4,False
3015,oversleep,寝過ごす,35,15508.0,https://eikaiwa.dmm.com/uknow/questions/10779/,4,False
20328,wilted,しなる,1,1656.0,https://eikaiwa.dmm.com/uknow/questions/24489/,4,False
24979,pistachio,ピスタチオ,1,1140.0,https://eikaiwa.dmm.com/uknow/questions/40162/,4,False
17819,ballad,バラードが好き,2,2069.0,https://eikaiwa.dmm.com/uknow/questions/47119/,4,False
9904,belated,遅ればせながら、,11,4776.0,https://eikaiwa.dmm.com/uknow/questions/16910/,4,False
29490,gristle,軟骨,3,802.0,https://eikaiwa.dmm.com/uknow/questions/59069/,4,False
8282,stomachache,胃痛,16,5920.0,https://eikaiwa.dmm.com/uknow/questions/38546/,4,False
5048,nitpick,揚げ足をとる,38,9936.0,https://eikaiwa.dmm.com/uknow/questions/502/,4,False
21622,flit,夜逃げ,7,1489.0,https://eikaiwa.dmm.com/uknow/questions/35470/,4,False
9321,heartshaped,ハート型,6,5161.0,https://eikaiwa.dmm.com/uknow/questions/31693/,4,False
3650,yellowtail,ブリ,36,13293.0,https://eikaiwa.dmm.com/uknow/questions/38891/,4,False
21404,amphibians,両生類,5,1518.0,https://eikaiwa.dmm.com/uknow/questions/47646/,4,False
7801,quibble,屁理屈,15,6338.0,https://eikaiwa.dmm.com/uknow/questions/16823/,4,False
7140,plunger,ラバーカップトイレの詰まりを直す道具,17,6972.0,https://eikaiwa.dmm.com/uknow/questions/15612/,4,False
30240,daruma,だるま,2,757.0,https://eikaiwa.dmm.com/uknow/questions/60160/,4,False
15252,scatterbrain,忘れん坊,5,2659.0,https://eikaiwa.dmm.com/uknow/questions/32998/,4,False
12880,permeate,しみる,8,3400.0,https://eikaiwa.dmm.com/uknow/questions/33563/,4,False
28842,nutritionist,栄養士,1,843.0,https://eikaiwa.dmm.com/uknow/questions/63437/,4,False
9022,enchantress,真の魔性の女,8,5361.0,https://eikaiwa.dmm.com/uknow/questions/13980/,4,False
31500,electrocardiogram,心電図,5,687.0,https://eikaiwa.dmm.com/uknow/questions/59772/,4,False
6683,bib,よだれかけ,18,7500.0,https://eikaiwa.dmm.com/uknow/questions/40240/,4,False
20813,panther,豹,2,1593.0,https://eikaiwa.dmm.com/uknow/questions/52440/,4,False
16001,chatterbox,おしゃべり,4,2455.0,https://eikaiwa.dmm.com/uknow/questions/47952/,4,False
32625,loquat,びわ,10,628.0,https://eikaiwa.dmm.com/uknow/questions/54748/,4,False
8095,okra,オクラ,7,6085.0,https://eikaiwa.dmm.com/uknow/questions/45707/,4,False
16024,perishable,生物なまもの,5,2449.0,https://eikaiwa.dmm.com/uknow/questions/42287/,4,False
923,memorization,暗記,70,35278.0,https://eikaiwa.dmm.com/uknow/questions/7366/,4,False
9393,aspirational,意識が高い,14,5109.0,https://eikaiwa.dmm.com/uknow/questions/46504/,4,False
25236,chestnuts,栗,12,1117.0,https://eikaiwa.dmm.com/uknow/questions/44663/,4,False
1164,curvy,ぽっちゃり,32,30866.0,https://eikaiwa.dmm.com/uknow/questions/2168/,4,False
4809,playfulness,遊び心がある,17,10413.0,https://eikaiwa.dmm.com/uknow/questions/16161/,4,False
20463,wattage,ワット数,3,1639.0,https://eikaiwa.dmm.com/uknow/questions/40458/,4,False
1710,igloo,かまくら,66,23510.0,https://eikaiwa.dmm.com/uknow/questions/4176/,3,False
12135,highhanded,高飛車,11,3674.0,https://eikaiwa.dmm.com/uknow/questions/31469/,3,False
7977,footbridge,歩道橋,25,6185.0,https://eikaiwa.dmm.com/uknow/questions/41742/,3,False
12190,sparkler,線香花火,8,3655.0,https://eikaiwa.dmm.com/uknow/questions/46123/,3,False
30913,reissue,再発行,2,720.0,https://eikaiwa.dmm.com/uknow/questions/56991/,3,False
29125,libra,てんびん座,4,825.0,https://eikaiwa.dmm.com/uknow/questions/38420/,3,False
35889,therefor,それを踏まえた上で,8,468.0,https://eikaiwa.dmm.com/uknow/questions/69366/,3,False
8163,knead,粘土をコネコネする,23,6019.0,https://eikaiwa.dmm.com/uknow/questions/3953/,3,False
4456,beautician,美容師,28,11157.0,https://eikaiwa.dmm.com/uknow/questions/52403/,3,False
12318,eggshell,卵の殻,10,3605.0,https://eikaiwa.dmm.com/uknow/questions/19908/,3,False
1259,housesitting,お留守番,77,28792.0,https://eikaiwa.dmm.com/uknow/questions/4415/,3,False
24805,lakeside,湖畔,2,1157.0,https://eikaiwa.dmm.com/uknow/questions/41279/,3,False
35984,beanie,ビーニー,0,464.0,https://eikaiwa.dmm.com/uknow/questions/61069/,3,False
7069,picturesque,絵になるね,27,7043.0,https://eikaiwa.dmm.com/uknow/questions/28165/,3,False
33852,contrarian,天邪鬼,2,565.0,https://eikaiwa.dmm.com/uknow/questions/65863/,3,False
7066,chilli,唐辛子,8,7046.0,https://eikaiwa.dmm.com/uknow/questions/34472/,3,False
20918,equinox,春分,4,1577.0,https://eikaiwa.dmm.com/uknow/questions/36079/,3,False
104,burp,おなら、げっぷ,291,111218.0,https://eikaiwa.dmm.com/uknow/questions/1913/,3,False
5744,articulation,滑舌,30,8742.0,https://eikaiwa.dmm.com/uknow/questions/15258/,3,False
10840,nervewracking,神経をすり減らす,5,4267.0,https://eikaiwa.dmm.com/uknow/questions/8995/,3,False
31604,pomegranate,ざくろ,2,681.0,https://eikaiwa.dmm.com/uknow/questions/44754/,3,False
17615,tiptoes,つま先,4,2102.0,https://eikaiwa.dmm.com/uknow/questions/38608/,3,False
10544,scab,かさぶた,25,4430.0,https://eikaiwa.dmm.com/uknow/questions/39434/,3,False
17608,elope,駆け落ち,8,2103.0,https://eikaiwa.dmm.com/uknow/questions/35960/,3,False
13635,salesperson,販売員,3,3134.0,https://eikaiwa.dmm.com/uknow/questions/50306/,3,False
32339,unanimity,満場一致で犬を飼うことが決まりました,1,643.0,https://eikaiwa.dmm.com/uknow/questions/41809/,3,False
10661,taxfree,免税に対応している,19,4374.0,https://eikaiwa.dmm.com/uknow/questions/18961/,3,False
23892,heredity,遺伝,6,1243.0,https://eikaiwa.dmm.com/uknow/questions/51019/,3,False
32437,squirting,潮吹き,0,638.0,https://eikaiwa.dmm.com/uknow/questions/62847/,3,False
30406,reenactment,再現,7,748.0,https://eikaiwa.dmm.com/uknow/questions/55829/,3,False
35539,kamaboko,あなたの故郷にも蒲鉾ってあるの,2,485.0,https://eikaiwa.dmm.com/uknow/questions/44473/,3,False
26427,tailwind,いい風,1,1016.0,https://eikaiwa.dmm.com/uknow/questions/29563/,3,False
26356,stammer,口ごもる,2,1021.0,https://eikaiwa.dmm.com/uknow/questions/32387/,3,False
30241,transvestite,ニューハーフ,9,757.0,https://eikaiwa.dmm.com/uknow/questions/62943/,3,False
30468,gemstone,原石,0,745.0,https://eikaiwa.dmm.com/uknow/questions/63362/,3,False
1336,softener,柔軟剤,90,27808.0,https://eikaiwa.dmm.com/uknow/questions/7642/,3,False
18016,pansy,パンジー,4,2034.0,https://eikaiwa.dmm.com/uknow/questions/38465/,3,False
11019,procrastinate,先延ばしにする,25,4180.0,https://eikaiwa.dmm.com/uknow/questions/37849/,3,False
2501,abacus,そろばん,86,18001.0,https://eikaiwa.dmm.com/uknow/questions/2959/,3,False
23722,xylophone,木琴,4,1259.0,https://eikaiwa.dmm.com/uknow/questions/54068/,3,False
30337,endoscope,内視鏡,0,752.0,https://eikaiwa.dmm.com/uknow/questions/58221/,3,False
11104,kumquat,キンカン,8,4143.0,https://eikaiwa.dmm.com/uknow/questions/38223/,3,False
4081,blahblahblah,ほにゃらら,29,12159.0,https://eikaiwa.dmm.com/uknow/questions/6466/,3,False
29451,statesponsored,国家ぐるみ,2,804.0,https://eikaiwa.dmm.com/uknow/questions/33842/,3,False
435,konnyaku,こんにゃく,93,55041.0,https://eikaiwa.dmm.com/uknow/questions/30748/,3,False
20688,hemorrhoids,痔,6,1611.0,https://eikaiwa.dmm.com/uknow/questions/48812/,3,False
1127,sulky,すねる,64,31490.0,https://eikaiwa.dmm.com/uknow/questions/8954/,3,False
7455,selfintroduction,自己紹介,8,6667.0,https://eikaiwa.dmm.com/uknow/questions/39421/,3,False
22245,fidgeting,もぞもぞ,7,1416.0,https://eikaiwa.dmm.com/uknow/questions/12971/,3,False
6207,communitybased,地域密着,16,8110.0,https://eikaiwa.dmm.com/uknow/questions/20392/,3,False
11984,zucchini,ズッキーニ,6,3740.0,https://eikaiwa.dmm.com/uknow/questions/38624/,3,False
9894,iou,借用書,2,4781.0,https://eikaiwa.dmm.com/uknow/questions/18750/,3,False
33031,capricorn,山羊座,0,605.0,https://eikaiwa.dmm.com/uknow/questions/61373/,3,False
1446,edamame,枝豆,65,26683.0,https://eikaiwa.dmm.com/uknow/questions/10687/,3,False
9858,drafty,スースーする,10,4806.0,https://eikaiwa.dmm.com/uknow/questions/20884/,3,False
3738,buttnaked,全裸,44,13033.0,https://eikaiwa.dmm.com/uknow/questions/4307/,3,False
3122,triplets,三つ子,60,15124.0,https://eikaiwa.dmm.com/uknow/questions/13446/,3,False
26746,gogetter,野心,3,993.0,https://eikaiwa.dmm.com/uknow/questions/41858/,3,False
14010,piglet,子豚,23,3011.0,https://eikaiwa.dmm.com/uknow/questions/43125/,3,False
6542,euthanasia,安楽死,15,7663.0,https://eikaiwa.dmm.com/uknow/questions/3186/,3,False
7370,figurine,置物,13,6775.0,https://eikaiwa.dmm.com/uknow/questions/48513/,3,False
934,whimsy,気まぐれ,50,35076.0,https://eikaiwa.dmm.com/uknow/questions/13361/,3,False
21312,karuta,かるた,6,1530.0,https://eikaiwa.dmm.com/uknow/questions/41854/,3,False
1303,comforter,掛け布団,52,28245.0,https://eikaiwa.dmm.com/uknow/questions/38196/,3,False
7225,euphoria,高揚感,9,6897.0,https://eikaiwa.dmm.com/uknow/questions/8014/,3,False
14075,breweries,蔵元,13,2991.0,https://eikaiwa.dmm.com/uknow/questions/26167/,3,False
11857,unselfish,人のために動ける,15,3799.0,https://eikaiwa.dmm.com/uknow/questions/9913/,3,False
12665,bushido,武士道,0,3487.0,https://eikaiwa.dmm.com/uknow/questions/8117/,3,False
8557,pantyhose,ストッキング,8,5706.0,https://eikaiwa.dmm.com/uknow/questions/36598/,2,False
